movieCd,salesAcc,audiAcc,movieNm_box,actors,directors,genres,nations,repNationNm,productionCompanies
20190793,50434360,6537,엘리펀트킹 덤보,,하디 모하메디안,애니메이션|어드벤처,기타,,
20190808,16703648060,1644332,교섭,황정민|현빈|강기영|도기범|조윤상,임순례,드라마,한국,,(주)영화사수박|원테이크필름
20190864,147637460,17802,울프 콜,프랑수아 시빌|오마 사이|마티유 카소비츠|레다 카텝,안토닌 보드리,액션|스릴러,프랑스,,
20190885,531627910,57218,사탄의 인형,마크 해밀|오브리 플라자|가브리엘 베이트먼|브라이언 타이리 헨리,라스 클리브버그,공포(호러),미국,,
20190923,11449410,1455,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,,히시다 마사카즈,애니메이션,일본,,
20191029,30244988930,3671152,82년생 김지영,정유미|공유|김국희|김미경|공민정,김도영,드라마,한국,,(주)봄바람영화사
20191048,3572172840,415524,온워드: 단 하루의 기적,톰 홀랜드|크리스 프랫|줄리아 루이스 드레퓌스|옥타비아 스펜서,댄 스캔론,애니메이션|어드벤처|판타지,미국,,
20191085,42856500,4932,이 멋진 세계에 축복을! 붉은 전설,후쿠시마 준,카나사키 타카오미,애니메이션|액션|판타지|코미디,일본,,
20191109,182095980,24086,페인 앤 글로리,페넬로페 크루즈|안토니오 반데라스,페드로 알모도바르,드라마,스페인,,
20191141,79420450,9616,시민 노무현,노무현|유시민|김경수|김영호|김정호,백재호,다큐멘터리,한국,,엠앤씨에프|(주)영화사진
20191143,5877111293,620887,원더랜드,탕웨이|배수지|박보검|정유미|최우식,김태용,드라마,한국,,(주)영화사봄|(주)기린제작사
20191183,3272512430,384222,제미니 맨,윌 스미스|메리 엘리자베스 윈스티드|클라이브 오웬|베네딕트 웡,이안,액션|드라마|SF,미국,,
20191342,30272660,3481,폴라로이드,캐서린 프레스콧|크리스 영,라스 클리브버그,공포(호러),미국,,
20191401,334713900,39503,업사이드,브라이언 크랜스톤|케빈 하트|니콜 키드먼,닐 버거,코미디|드라마,미국,,
20191408,963750230,125493,21 브릿지: 테러 셧다운 ,채드윅 보스만|J.K. 시몬스|시에나 밀러|테일러 키취,브라이언 커크,스릴러|드라마|범죄,미국,,
20191589,12129770550,1437219,말레피센트 2,안젤리나 졸리|엘 패닝|미셀 파이퍼,요아킴 뢰닝,어드벤처|가족|판타지,미국,,
20191601,1028608580,129621,극장판 엉덩이 탐정: 화려한 사건 수첩,김은아|소연|홍진욱|남도형|이장원,히라야마 미호,애니메이션,일본,,
20191604,424860630,50437,애프터,히어로 파인즈 티핀|조세핀 랭포드|셀마 블레어|제니퍼 빌즈|피터 갤러거,제니 게이지,드라마|멜로/로맨스,미국,,
20191741,1282369233,168241,앵그리 버드 2: 독수리 왕국의 침공,제이슨 서디키스|조시 게드|대니 맥브라이드|피터 딘클리지|아콰피나,서럽 밴 오먼,애니메이션|액션,미국,,
20191781,76909870,9942,북클럽,다이안 키튼|제인 폰다|앤디 가르시아|메리 스틴버겐|캔디스 버겐,빌 홀더먼,코미디,미국,,
20191844,12657490,1629,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,,히시다 마사카즈,애니메이션,일본,,
20191845,82289090,12040,난폭한 기록,정두홍|류덕환|서은아|정의갑|김사권,하원준,범죄|액션,한국,,유한회사 영화사 반딧불|서울액션스쿨
20192001,72734600,9582,피터팬: 후크 선장과 결투의 날,,찬드라세카란,애니메이션|어드벤처,아일랜드,,
20192022,342447700,40579,마담 싸이코,클로이 모레츠|이자벨 위페르,닐 조단,공포(호러)|스릴러,미국,,
20192083,20079825430,2400137,터미네이터: 다크 페이트,맥켄지 데이비스|아놀드 슈왈제네거|린다 해밀턴|나탈리아 레이즈|가브리엘 루나,팀 밀러,액션|어드벤처|SF,미국,,
20192101,20601798140,2404799,히트맨,권상우|정준호|황우슬혜|이이경|이지원,최원섭,코미디|액션,한국,,베리굿스튜디오(주)
20192151,565386380,61564,미드소마,플로렌스 퓨|잭 레이너|윌 폴터|윌리엄 잭슨 하퍼,아리 에스터,공포(호러),미국,,
20192193,13764680410,1523514,도굴,이제훈|조우진|신혜선|임원희,박정배,범죄,한국,,(주)싸이런픽쳐스
20192206,69747400040,8242478,백두산,이병헌|하정우|마동석|전혜진|배수지,김병서|이해준,어드벤처|드라마,한국,,주식회사 덱스터 픽쳐스|(주)퍼펙트스톰필름|(주)씨제이이엔엠
20192222,451722302,52388,사일런스,스탠리 투치|미란다 오토,존 R. 레오네티,공포(호러)|스릴러,미국,,
20192240,7167631530,850030,작은 아씨들,시얼샤 로넌|엠마 왓슨|플로렌스 퓨|엘리자 스캔런|로라 던,그레타 거윅,드라마|멜로/로맨스,미국,,
20192271,40348600,5006,부니베어: 원시시대 대모험,박성영|이승행,정량,애니메이션|판타지|어드벤처,중국,,
20192300,3660123900,446274,스파이 지니어스 ,윌 스미스|톰 홀랜드,닉 브루노|트로이 콴,애니메이션|액션|코미디|가족|SF,미국,,
20192399,7782639340,860622,1917,조지 맥케이|딘-찰스 채프먼|콜린 퍼스|베네딕트 컴버배치|마크 스트롱,샘 멘데스,드라마|전쟁,미국,,
20192401,11700824780,1326017,포드 V 페라리,맷 데이먼|크리스찬 베일,제임스 맨골드,액션|드라마,미국,,
20192522,51351580,6503,슈퍼 레이스,이명호|서반석|홍수정|박상우|석승훈,,애니메이션|어드벤처,캐나다,,
20192567,3490431460,390986,원더 우먼 1984,갤 가돗|크리스 파인|크리스틴 위그|페드로 파스칼|코니 닐슨,팻티 젠킨스,액션|어드벤처,미국,,
20192589,230375640,29549,빅 위시,,,판타지|애니메이션|어드벤처,멕시코,,
20192604,167996980,20912,오즈의 마법사: 요술구두와 말하는 책,,,애니메이션|코미디|가족,러시아,,
20192689,62375380,8125,별의 정원,김연우|신용우|전태열|배수빈|김새해,원종식,애니메이션|판타지,한국,,(주)아슈비아만화영화푸로덕션
20192697,7666790,1100,미스터 보스,공찬|홍은기|이승현|최동구|양정두,김형기,드라마|액션,한국,,(주)더 재미|대쉬 필름|강천산 픽쳐스
20192721,6093167690,728328,캣츠,제니퍼 허드슨|테일러 스위프트|이드리스 엘바|프란체스카 헤이워드|주디 덴치,톰 후퍼,뮤지컬|드라마,미국|영국,,
20192725,1704460250,214485,명탐정 코난: 감청의 권,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,나가오카 치카,애니메이션,일본,,
20192751,146732340,17236,찬실이는 복도 많지,강말금|윤여정|김영민|윤승아|배유람,김초희,드라마|멜로/로맨스|판타지,한국,,(주)지이프로덕션|(주)사이드미러
20192804,5092931167,588958,그것: 두 번째 이야기,제임스 맥어보이|제시카 차스테인|빌 헤이더|제이 라이언|제임스 랜슨,안드레스 무시에티,스릴러,미국,,
20192982,4429191560,502889,애드 아스트라,브래드 피트|토미 리 존스|리브 타일러|루스 네가|도날드 서덜랜드,제임스 그레이,SF|스릴러,미국,,
20192984,594609600,76308,극장판 미니특공대: 공룡왕 디노 ,신용우|엄상현|양정화|이소영|전태열,이영준,애니메이션,한국,,(주)에스에이엠지엔터테인먼트
20192995,1212286191,124954,보호자,정우성|김남길|김준한|박성웅|박유나,정우성,액션|드라마,한국,,(주)영화사테이크
20193069,15965329900,1903703,#살아있다,유아인|박신혜|전배수|김학선|김현우,조일형,드라마,한국,,영화사 집|(주)퍼스펙티브픽쳐스
20193263,76806920,8811,너와 파도를 탈 수 있다면,카타요세 료타|카와에이 리나|마츠모토 호노카|이토 켄타로,유아사 마사아키,애니메이션|멜로/로맨스,일본,,
20193275,2921221810,338097,브링 더 소울 : 더 무비,김남준|김석진|민윤기|정호석|박지민,박준수,기타,한국,,빅히트 엔터테인먼트|(주)캠프엔터테인먼트
20193288,71154660,9204,숀더쉽 더 무비: 꼬마 외계인 룰라!,,리처드 펠런|윌 베처,애니메이션|어드벤처|코미디,영국,,
20193321,12804875990,1531010,정직한 후보,라미란|김무열|나문희|윤경호|장동주,장유정,코미디,한국,,(주)수필름|(주)홍필름
20193385,55729140,7116,하이큐!! 땅 VS 하늘,구자형|김영선|양정화|최승훈|남도형,미츠나카 스스무,애니메이션,일본,,
20193450,33060095780,3810397,반도,강동원|이정현|권해효|김민재|구교환,연상호,액션|드라마,한국,,(주)영화사레드피터
20193526,597784390,73810,젠틀맨,매튜 매커너히|휴 그랜트|콜린 파렐|찰리 허냄|헨리 골딩,가이 리치,범죄|액션,미국,,
20193601,8904254090,1124527,장사리 : 잊혀진 영웅들,김명민|최민호|김성철|김인권|곽시양,김태훈|곽경택,전쟁,한국,,(주)태원엔터테인먼트
20193665,3843111153,501065,47미터 2,소피 넬리스|코린 폭스|브리안느 쥬|시스틴 로즈 스탤론,요하네스 로버츠,공포(호러)|스릴러,미국,,
20193666,2779540600,348459,오! 문희,나문희|이희준|김예은|최원영|박지영,정세교,코미디|드라마,한국,,(주)빅스톤픽쳐스
20193706,3655626236,383399,카운트,진선규|성유빈|고창석|오나라|장동주,권혁재,드라마,한국,,(주)필름케이
20193743,37079840,4678,오션스: 문어구출대작전,남도형|김소희|강은애|김경희|민아,헤 질리,애니메이션,중국,,
20193801,516480060,59346,닥터 슬립,이완 맥그리거|레베카 퍼거슨|카일리 커란|제이콥 트렘블레이,마이크 플래너건,스릴러,미국,,
20193807,2524291600,298715,예스터데이,히메쉬 파텔|릴리 제임스|케이트 맥키넌|에드 시런|제임스 코든,대니 보일,드라마,미국|영국,,
20193821,4474566430,576752,극장판 헬로카봇 : 달나라를 구해줘!,이지현|김용준|양정화|조경이|사문영,김진철|최신규,애니메이션,한국,,(주)초이락컨텐츠팩토리
20193822,1991251080,226101,뮬란,유역비|이연걸|공리|견자단|제이슨 스콧 리,니키 카로,어드벤처|드라마|가족,미국,,
20193836,73312000,9712,핑크퐁 시네마 콘서트 : 우주대탐험,조경이|김서영|김은아|정재헌|김령희,변희선,애니메이션,한국,,더핑크퐁컴퍼니(주)
20193859,1640899740,184399,사라진 시간,조진웅|배수빈|정해균|차수연|장원영,정진영,미스터리|드라마,한국,,(주)비에이엔터테인먼트|(주)다니필름
20193879,10063957557,1045179,비공식작전,하정우|주지훈|권은성|임형국|김응수,김성훈,드라마,한국,,(주)와인드업필름|와이낫필름
20193911,194260500,24211,"하이, 젝시",아담 드바인|로즈 번,스콧 무어|존 루카스,코미디,미국,,
20194045,458358530,56299,극장판 반지의 비밀일기,방연지|김선혜|조경이|조진숙|채민지,한승우,애니메이션,한국,,(주)쏘울 크리에이티브|애니맥스 브로드캐스팅 코리아 유한회사
20194223,195052000,22937,너를 만난 여름,,장적사,드라마|멜로/로맨스,중국,,
20194384,722747600,88157,안나,사샤 루스|킬리언 머피|루크 에반스|헬렌 미렌,뤽 베송,액션,프랑스,,
20194424,3511268180,398025,소리도 없이,유아인|유재명|문승아|이가은|조하석,홍의정,범죄|드라마,한국,,(주)루이스 픽쳐스|(주)브로콜리픽쳐스
20194442,94780320,12186,플레이모빌: 더 무비,다니엘 래드클리프|안야 테일러 조이,리노 디살보,애니메이션|어드벤처|코미디,캐나다,,
20194456,4526227380,553891,양자물리학,박해수|서예지|김상호|김응수|변희봉,이성태,범죄,한국,,(주)엠씨엠씨
20194541,374616100,43333,안녕 베일리,조시 게드|데니스 퀘이드|캐서린 프레스콧|마그 헬젠버거|베티 길핀,게일 맨쿠소,가족,미국,,
20194715,22068270,3380,산티아고의 흰 지팡이 ,김다희|박재한|인영균 신부|권형정|김여진,이종은,다큐멘터리,한국,,제이리미디어
20194943,57983640,7386,발명왕 볼트,,증헌림,어드벤처|애니메이션,중국,,
20195002,20847126730,2476402,블랙머니,조진웅|이하늬|이경영|강신일|최덕문,정지영,범죄|드라마,한국,,유한회사 질라라비|(주)아우라픽처스
20195005,105669040,12801,경계선,에바 멜란데르|에로 밀로노프,알리 아바시,판타지|멜로/로맨스,스웨덴|덴마크,,
20195081,86357100,10716,디어 마이 프렌드,에이사 버터필드|메이지 윌리암스|니나 도브레브,피터 허칭스,드라마,미국,,
20195202,38386320,4917,뷰티풀 보이,스티브 카렐|티모시 샬라메,펠릭스 반 그뢰닝엔,드라마,미국,,
20195203,300225960,38168,레플리카,키아누 리브스|앨리스 이브|토머스 미들디치,제프리 나흐마노프,범죄|미스터리|SF|스릴러,미국,,
20195462,4602239370,495549,스타워즈: 라이즈 오브 스카이워커,데이지 리들리|아담 드라이버|오스카 아이삭|존 보예가,J.J. 에이브럼스,액션|어드벤처|판타지|SF,미국,,
20195483,8868000,1120,에이브의 쿠킹 다이어리,노아 슈나프|세우 조르지,,드라마,브라질,,
20195711,93226500,10522,너는 달밤에 빛나고,나가노 메이|키타무라 타쿠미|오이카와 미츠히로|하세가와 쿄코,츠키카와 쇼,멜로/로맨스,일본,,
20195743,2090550630,281705,신데렐라:마법 반지의 비밀,사문영|김혜성|남도형|시영준|김경희,린 사우더랜드,애니메이션|판타지,미국,,
20195789,261466850,32759,빠삐용,찰리 허냄|라미 말렉,마이클 노어,범죄|드라마,미국,,
20195790,96880400,11284,콜드 워,요안나 쿨릭|토마즈 코트,파벨 파블리코브스키,멜로/로맨스,폴란드,,
20195791,578566649,75603,"어쩌다, 결혼",김동욱|고성희|김의성|황보라|임예진,박수진|박호찬,멜로/로맨스|코미디,한국,,(주)비에이엔터테인먼트
20195915,3323115690,398143,해피 데스데이 2 유,제시카 로테|이스라엘 브로우사드,크리스토퍼 랜던,공포(호러)|코미디,미국,,
20195920,24859405410,2920307,가장 보통의 연애,김래원|공효진|강기영|정웅인|장소연,김한결,멜로/로맨스|코미디,한국,,영화사 집
20195941,708382890,90885,소피와 드래곤: 마법책의 비밀,정유정|김명준|현경수|홍승효|이상호,마리나 네페도바,애니메이션|판타지|어드벤처,러시아,,
20195943,18954000,2106,브라더 오브 더 이어,우랏야 세뽀반|써니 수완메타논트|닉쿤,위타야 통유용,코미디,태국,,
