boxofficeType,showRange,showRange_start,showRange_end,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm_box,openDt_box,targerDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,days_after_open,상영지속일수,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt_detail,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
일별 박스오피스,20230323~20230323,2023-03-23,2023-03-23,9,9,0,OLD,20230199,플레인,2023-03-15,2023-03-23,13738193,1.1,773700,6.0,303908720,1700,-146,-7.9,33046,148,193,8,9,플레인,Plane,,107,2023,20230315,개봉,장편,,,,액션|스릴러,미국,장-프랑소와 리셰,제라드 버틀러|마이크 콜터,,(주)누리픽쳐스
일별 박스오피스,20230318~20230318,2023-03-18,2023-03-18,6,6,0,NEW,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,2023-03-18,104520700,1.9,104520700,100.0,114628700,11771,11771,100.0,13215,227,508,0,16,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,,애니메이션,벨기에|프랑스,벤 스타센,박시윤|김용|김소희,,(주)스튜디오디에이치엘
일별 박스오피스,20230319~20230319,2023-03-19,2023-03-19,6,6,0,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,2023-03-19,90594500,2.0,-13926200,-13.3,205223200,9908,-1863,-15.8,23123,234,511,1,16,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,,애니메이션,벨기에|프랑스,벤 스타센,박시윤|김용|김소희,,(주)스튜디오디에이치엘
일별 박스오피스,20230321~20230321,2023-03-21,2023-03-21,9,9,5,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,2023-03-21,11472400,1.1,6118400,114.3,222049600,1938,1233,174.9,25766,134,175,3,16,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,,애니메이션,벨기에|프랑스,벤 스타센,박시윤|김용|김소희,,(주)스튜디오디에이치엘
일별 박스오피스,20230325~20230325,2023-03-25,2023-03-25,8,8,8,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,2023-03-25,63454300,1.2,58979700,1318.1,297670300,6753,6208,1139.1,34099,220,344,7,16,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,,애니메이션,벨기에|프랑스,벤 스타센,박시윤|김용|김소희,,(주)스튜디오디에이치엘
일별 박스오피스,20230326~20230326,2023-03-26,2023-03-26,6,6,2,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,2023-03-26,68158000,1.5,4703700,7.4,365828300,7062,309,4.6,41161,223,356,8,16,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,,애니메이션,벨기에|프랑스,벤 스타센,박시윤|김용|김소희,,(주)스튜디오디에이치엘
일별 박스오피스,20230401~20230401,2023-04-01,2023-04-01,7,7,5,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,2023-04-01,46138800,1.0,41286200,850.8,427165700,5013,4356,663.0,48173,185,312,14,16,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,,애니메이션,벨기에|프랑스,벤 스타센,박시윤|김용|김소희,,(주)스튜디오디에이치엘
일별 박스오피스,20230402~20230402,2023-04-02,2023-04-02,6,6,1,OLD,20230484,치킨래빗: 잃어버린 보물을 찾아서,2023-03-18,2023-04-02,43869500,1.3,-2269300,-4.9,471035200,5038,25,0.5,53211,181,300,15,16,치킨래빗: 잃어버린 보물을 찾아서,Chickenhare and the Hamster of Darkness,Hopper et le hamster des ténèbres,91,2022,20230318,개봉,장편,,,,애니메이션,벨기에|프랑스,벤 스타센,박시윤|김용|김소희,,(주)스튜디오디에이치엘
일별 박스오피스,20230322~20230322,2023-03-22,2023-03-22,5,5,0,NEW,20224780,모나리자와 블러드 문,2023-03-22,2023-03-22,47921776,3.4,47921776,100.0,55172776,5492,5492,100.0,6081,369,666,0,5,모나리자와 블러드 문,MONA LISA and THE BLOOD MOON,,107,2021,20230322,개봉,장편,,,,판타지|미스터리|스릴러,미국,애나 릴리 아미푸르,전종서|케이트 허드슨|에드 스크레인|에반 휘튼|크레이그 로빈슨,,판씨네마(주)
일별 박스오피스,20230323~20230323,2023-03-23,2023-03-23,6,6,-1,OLD,20224780,모나리자와 블러드 문,2023-03-22,2023-03-23,24377475,1.9,-23544301,-49.1,79550251,2914,-2578,-46.9,8995,322,553,1,5,모나리자와 블러드 문,MONA LISA and THE BLOOD MOON,,107,2021,20230322,개봉,장편,,,,판타지|미스터리|스릴러,미국,애나 릴리 아미푸르,전종서|케이트 허드슨|에드 스크레인|에반 휘튼|크레이그 로빈슨,,판씨네마(주)
일별 박스오피스,20230324~20230324,2023-03-24,2023-03-24,8,8,-2,OLD,20224780,모나리자와 블러드 문,2023-03-22,2023-03-24,21233692,1.2,-3143783,-12.9,100783943,2191,-723,-24.8,11186,318,519,2,5,모나리자와 블러드 문,MONA LISA and THE BLOOD MOON,,107,2021,20230322,개봉,장편,,,,판타지|미스터리|스릴러,미국,애나 릴리 아미푸르,전종서|케이트 허드슨|에드 스크레인|에반 휘튼|크레이그 로빈슨,,판씨네마(주)
일별 박스오피스,20230326~20230326,2023-03-26,2023-03-26,10,10,1,OLD,20224780,모나리자와 블러드 문,2023-03-22,2023-03-26,20861179,0.5,-5260598,-20.1,147766899,2309,-485,-17.4,16289,327,451,4,5,모나리자와 블러드 문,MONA LISA and THE BLOOD MOON,,107,2021,20230322,개봉,장편,,,,판타지|미스터리|스릴러,미국,애나 릴리 아미푸르,전종서|케이트 허드슨|에드 스크레인|에반 휘튼|크레이그 로빈슨,,판씨네마(주)
일별 박스오피스,20230322~20230322,2023-03-22,2023-03-22,2,2,11,OLD,20210544,웅남이,2023-03-22,2023-03-22,231325864,16.3,224157864,3127.2,258464864,27676,26652,2602.7,31537,766,2983,0,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230323~20230323,2023-03-23,2023-03-23,2,2,0,OLD,20210544,웅남이,2023-03-22,2023-03-23,203486814,15.7,-27839050,-12.0,461951678,23244,-4432,-16.0,54781,756,2885,1,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230324~20230324,2023-03-24,2023-03-24,2,2,0,OLD,20210544,웅남이,2023-03-22,2023-03-24,232541530,12.7,29054716,14.3,694493208,25123,1879,8.1,79904,771,2978,2,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230325~20230325,2023-03-25,2023-03-25,2,2,0,OLD,20210544,웅남이,2023-03-22,2023-03-25,485369406,8.9,252827876,108.7,1179862614,49936,24813,98.8,129840,829,3123,3,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230326~20230326,2023-03-26,2023-03-26,2,2,0,OLD,20210544,웅남이,2023-03-22,2023-03-26,416919484,9.0,-68449922,-14.1,1596782098,42525,-7411,-14.8,172365,819,2953,4,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230327~20230327,2023-03-27,2023-03-27,2,2,0,OLD,20210544,웅남이,2023-03-22,2023-03-27,114839127,11.4,-302080357,-72.5,1711621225,12448,-30077,-70.7,184813,707,2424,5,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230328~20230328,2023-03-28,2023-03-28,2,2,0,OLD,20210544,웅남이,2023-03-22,2023-03-28,113137670,11.7,-1701457,-1.5,1824758895,13445,997,8.0,198258,721,2339,6,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230329~20230329,2023-03-29,2023-03-29,4,4,-2,OLD,20210544,웅남이,2023-03-22,2023-03-29,102365951,6.7,-10771719,-9.5,1927124846,13307,-138,-1.0,211565,662,1727,7,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
일별 박스오피스,20230330~20230330,2023-03-30,2023-03-30,3,3,1,OLD,20210544,웅남이,2023-03-22,2023-03-30,80688497,7.3,-21677454,-21.2,2007813343,9454,-3853,-29.0,221019,609,1630,8,21,웅남이,woongnami,,97,2023,20230322,개봉,장편,,,,코미디|액션,한국,박성광,박성웅|최민수|오달수|염혜란|이이경,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주)
