movieCd,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,targetDt,openDt,movieNm_detail,movieNmEn,showTm,prdtYear,genres,nations,directors,actors,distributors,누적관람객수,log_누적관람객수,log_salesAmt,log_salesAcc,log_audiAcc,log_showCnt,log_scrnCnt,days_since_open,sales_per_screen,sales_per_show,screen_per_show,has_main_director,has_main_actor,has_main_genre,google_keyword,google_trend_max,google_trend_ratio,overview,plot_sentiment_score,log_google_trend_ratio,plot_emotion_sadness,plot_emotion_neutral,plot_emotion_fear,plot_emotion_disgust,plot_emotion_anger,plot_emotion_joy,plot_emotion_surprise
20169730,9679000,0.7,-6122800,-38.7,79791200.0,1323,-535,-28.8,9766,141,249,2016-11-14,2016-11-10,당신자신과 당신의 것,Yourself and Yours,86,2016,['드라마'],한국,['홍상수'],"['김주혁', '이유영', '김의성', '권해효', '유준상']",(주)영화제작전원사 |(주)콘텐츠판다,3378,8.125335087,16.08546925,18.19492379,9.186764635,5.521460918,4.955827058,4,68645.39007,38871.48594,0.56626506,0,1,0,당신자신과 당신의 것,0,0.0,"While a South Korean man wanders the city in search of the woman he just broke up with, she successively meets and flirts with two men who claim to have met her before.",0.9806177020072936,0.0,0.006977297831326723,0.32623541355133057,0.007106439676135778,0.5692769289016724,0.045746125280857086,0.034052878618240356,0.010604945942759514
20161527,9934500,0.7,-9644300,-49.3,594327822.0,1392,-987,-41.5,76022,111,195,2016-11-14,2016-11-03,로스트 인 더스트,Hell or High Water,101,2016,"['범죄', '드라마']",미국,['데이빗 맥킨지'],"['크리스 파인', '벤 포스터', '제프 브리지스']",메가박스중앙(주) 플러스엠 엔터테인먼트,70485,11.16316939,16.11152421,20.20294162,11.23879121,5.278114659,4.718498871,11,89500.0,50946.15385,0.569230769,0,0,1,로스트 인 더스트,0,0.0,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,-0.9912904500961304,0.0,0.24515101313591003,0.13940158486366272,0.025700904428958893,0.2870413362979889,0.28493326902389526,0.010370769537985325,0.007401156239211559
20161165,22196000,1.5,909800,4.3,226418854.0,3137,202,6.9,29141,280,660,2016-11-08,2016-11-03,무한대를 본 남자,The Man Who Knew Infinity,108,2015,['드라마'],영국,['맷 브라운'],"['데브 파텔', '제레미 아이언스', '토비 존스', '스티븐 프라이', '제레미 노담']",판씨네마(주),16026,9.682030079,16.9154227,19.23789718,10.27993571,6.49375384,5.638354669,5,79271.42857,33630.30303,0.424242424,0,0,0,무한대를 본 남자,0,0.0,"Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy.",0.999158263206482,0.0,0.0417650043964386,0.2511584460735321,0.015138700604438782,0.02544720098376274,0.008557979017496109,0.6431826949119568,0.014750025235116482
20153444,498770700,24.5,-50405600,-9.2,47450882856.0,66356,-7576,-10.2,5868492,806,3980,2016-11-02,2016-10-13,럭키,LUCK-KEY,112,2015,['코미디'],한국,['이계벽'],"['유해진', '이준', '조윤희', '임지연', '전혜빈']",(주)쇼박스,5722456,15.55990882,20.02765703,24.58296097,15.58510843,8.289288323,6.693323668,20,618822.2084,125319.2714,0.202512563,0,1,1,럭키,0,0.0,"A reverse comedy that tells the story of a perfectionist assassin who falls and hits his head in a sauna, giving him amnesia. When a down-and-out actor switches locker keys with him, they switch lives until the hit-man, who soon becomes an action hero on TV, starts to remember things.",-0.9543301463127136,0.0,0.007515912875533104,0.8747023344039917,0.012173798866569996,0.05125539004802704,0.006840950809419155,0.016016675159335136,0.03149491548538208
20160781,45351500,0.5,3375546,8.0,111273883.0,6532,506,8.4,16254,100,268,2016-10-30,2016-10-26,쿠보와 전설의 악기,Kubo and the Two Strings,102,2016,"['애니메이션', '어드벤처', '가족', '판타지']",미국,['트래비스 나이트'],"['샤를리즈 테론', '랄프 파인즈', '루니 마라', '매튜 매커너히', '조지 타케이']",유니버설픽쳐스인터내셔널 코리아(유),12558,9.438192819,17.62995383,18.52750514,9.696155833,5.59471138,4.615120517,4,453515.0,169222.0149,0.373134328,0,0,1,쿠보와 전설의 악기,0,0.0,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",0.9983310103416444,0.0,0.02499666064977646,0.6756556630134583,0.046817850321531296,0.0792590081691742,0.10413271188735962,0.03985166177153587,0.02928641438484192
20168501,16409000,0.7,-37403800,-69.5,692339000.0,2219,-5068,-69.5,86819,236,388,2016-10-19,2016-10-13,바스티유 데이,Bastille Day,91,2016,['액션'],미국|프랑스,['제임스 왓킨스'],"['이드리스 엘바', '리처드 매든', '샬롯 르 본', '호세 가르시아', '켈리 라일리']",롯데쇼핑㈜롯데엔터테인먼트,83817,11.33640306,16.61334058,20.35558628,11.37159229,5.963579344,5.468060141,6,69529.66102,42291.23711,0.608247423,0,0,1,바스티유 데이,0,0.0,"Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",0.9893530607223512,0.0,0.014672283083200455,0.20188139379024506,0.5738102793693542,0.05177295580506325,0.13970176875591278,0.004179748706519604,0.013981631025671959
20168891,23946200,1.0,865300,3.7,5143580754.0,3375,226,7.2,614365,209,386,2016-10-18,2016-09-28,설리: 허드슨강의 기적,Sully,95,2016,['드라마'],미국,['클린트 이스트우드'],"['톰 행크스', '아론 에크하트', '로라 린니']",워너브러더스 코리아(주),569256,13.25208728,16.99132025,22.36101532,13.32834612,5.958424693,5.347107531,20,114575.1196,62036.78756,0.541450777,0,0,0,설리: 허드슨강의 기적,0,0.0,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",-0.9993077516555786,0.0,0.0018234088784083724,0.003238819306716323,0.9858332872390747,0.0015848533948883414,0.0036909121554344893,0.0015220962231978774,0.0023065772838890553
20160203,44989000,1.9,427800,1.0,484256428.0,6216,18,0.3,61129,358,914,2016-10-18,2016-10-13,어카운턴트,THE ACCOUNTANT,127,2016,"['액션', '스릴러']",미국,['게빈 오코너'],"['벤 애플렉', '안나 켄드릭', 'J.K. 시몬스', '존 번탈']",워너브러더스 코리아(주),60701,11.01373193,17.6219286,19.99812514,11.02075802,6.818924065,5.883322388,5,125667.5978,49222.10066,0.391684902,0,0,1,어카운턴트,0,0.0,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",0.9961929321289062,0.0,0.00391056714579463,0.8404728174209595,0.011010067537426949,0.012139973230659962,0.01516970805823803,0.008096916601061821,0.10919991135597229
20153443,30444100,1.3,-4888300,-13.8,20523436162.0,4385,-275,-5.9,2586217,343,682,2016-10-18,2016-09-28,아수라,Asura : The City of Madness,132,2016,"['범죄', '액션']",한국,['김성수'],"['정우성', '황정민', '주지훈', '김현빈', '곽도원']",(주)씨제이이엔엠,2561371,14.75605361,17.23140281,23.7448333,14.76570713,6.52649486,5.840641657,20,88758.30904,44639.44282,0.502932551,0,1,1,아수라,0,0.0,A shady cop finds himself in over his head when he gets caught between Internal Affairs and the city’s corrupt mayor.,-0.9930158853530884,0.0,0.01631219871342182,0.023670941591262817,0.005871669854968786,0.8657580614089966,0.08517685532569885,0.0015440437709912658,0.0016662669368088245
20167481,485536600,5.8,-96255800,-16.5,7571050972.0,53693,-11553,-17.7,894279,477,1962,2016-10-16,2016-10-05,맨 인 더 다크,Don’t Breathe,88,2016,['스릴러'],미국,['페데 알바레즈'],"['제인 레비', '딜런 미네트', '스티븐 랭', '다니엘 조바토']",유니버설픽쳐스인터내셔널 코리아(유),850996,13.65416388,20.00076523,22.74759773,13.7037742,7.582229194,6.169610732,11,1017896.436,247470.2345,0.243119266,0,0,1,맨 인 더 다크,0,0.0,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,-0.9963815212249756,0.0,0.009888132102787495,0.02223331108689308,0.006043199449777603,0.6871055960655212,0.27162468433380127,0.0010460939956828952,0.002059033839032054
20167867,35315000,2.6,373100,1.1,390324300.0,5794,833,16.8,51588,344,781,2016-10-12,2016-10-06,그물,THE NET,113,2016,['드라마'],한국,['김기덕'],"['류승범', '이원근', '박지일', '김영민', '최귀화']",(주)넥스트엔터테인먼트월드(NEW),50192,10.82363085,17.37981839,19.78248849,10.85106375,6.661854741,5.843544417,6,102659.8837,45217.66965,0.440460948,0,0,0,그물,0,0.0,"A poor North Korean fisherman finds himself an accidental defector, and is groomed to be a spy by an ambitious South Korean military officer.",-0.8943803310394287,0.0,0.10059192776679993,0.02646496146917343,0.006306183524429798,0.844825804233551,0.01822732947766781,0.0025658353697508574,0.001017967821098864
20168401,12174700,0.6,-10434100,-46.2,961741438.0,1758,-822,-31.9,116124,67,117,2016-10-04,2016-09-14,카페 소사이어티,Cafe Society,96,2016,"['멜로/로맨스', '드라마']",미국,['우디 앨런'],"['제시 아이젠버그', '크리스틴 스튜어트', '블레이크 라이블리', '스티브 카렐']",찬란|CGV아트하우스,63860,11.06446413,16.31487067,20.6842562,11.66242248,4.770684624,4.219507705,20,181711.9403,104057.265,0.572649573,0,0,0,카페 소사이어티,0,0.0,"The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant café society that defined the spirit of the age.",0.999767243862152,0.0,0.008500074036419392,0.1128036230802536,0.0071060676127672195,0.006490224041044712,0.003987190313637257,0.834319531917572,0.026793355122208595
20167839,37277300,1.8,-133664200,-78.2,11183430395.0,5443,-15475,-74.0,1369357,266,489,2016-10-04,2016-09-14,벤허,Ben-Hur,123,2016,"['어드벤처', '드라마']",미국,['티무르 베크맘베토브'],"['잭 휴스턴', '토비 켑벨', '모건 프리먼', '로드리고 산토로', '할룩 빌기너']",롯데쇼핑㈜롯데엔터테인먼트,1348970,14.11485264,17.43389515,23.13769909,14.12985257,6.194405391,5.587248658,20,140140.2256,76231.69734,0.54396728,0,0,1,벤허,0,0.0,A falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.,-0.7933459281921387,0.0,0.02854938991367817,0.041821278631687164,0.003078036243095994,0.5837041139602661,0.3398037254810333,0.002093296032398939,0.0009501638123765588
20164094,13441100,0.4,6054600,82.0,28669600.0,1862,676,57.0,3859,82,154,2016-09-29,2016-09-28,립반윙클의 신부,A Bride for Rip Van Winkle,119,2016,"['드라마', '멜로/로맨스']",일본,['이와이 슌지'],"['쿠로키 하루', '아야노 고']",TCO(주)더콘텐츠온|주식회사 더쿱,1862,7.529943371,16.41382781,17.17134792,8.258422462,5.043425117,4.418840608,1,163915.8537,87279.87013,0.532467532,0,0,0,립반윙클의 신부,0,0.0,A woman hires actors and strangers to pretend to be her friends and family at her wedding.,-0.996792733669281,0.0,0.0022646035067737103,0.010667674243450165,0.0006625244859606028,0.956725001335144,0.027752114459872246,0.0006786038866266608,0.0012493780814111233
20159646,486287200,38.7,31059700,6.8,57675395893.0,68006,5389,8.6,7034628,1059,4538,2016-09-27,2016-09-07,밀정,The Age of Shadows,139,2016,['액션'],한국|미국,['김지운'],"['송강호', '공유', '한지민', '츠루미 신고', '엄태구']",워너브러더스 코리아(주),7016095,15.7637175,20.00230996,24.77809651,15.76635551,8.420462002,6.966024187,20,459194.712,107158.9246,0.233362715,0,1,1,밀정,0,0.0,"Set in the late 1920s, The Age of Shadows follows the cat-and-mouse game that unfolds between a group of resistance fighters trying to bring in explosives from Shanghai to destroy key Japanese facilities in Seoul, and Japanese agents trying to stop them.",0.9804586172103882,0.0,0.011142576113343239,0.3856489062309265,0.1651909202337265,0.13413561880588531,0.29070207476615906,0.005002231802791357,0.008177800104022026
20167154,117505900,3.0,9572900,8.9,1612654000.0,14862,871,6.2,204625,314,444,2016-09-25,2016-09-14,드림 쏭,Rock Dog,89,2016,['애니메이션'],미국,['애쉬 브래넌'],"['J.K. 시몬스', '루크 윌슨', '에디 이자드', '맷 딜런']",(주)이수C&E,193167,12.17131556,18.58199911,21.20114711,12.2289392,6.098074282,5.752572639,11,374222.6115,264652.9279,0.707207207,0,0,0,드림 쏭,0,0.0,"When a radio falls from the sky into the hands of a wide-eyed Tibetan Mastiff, he leaves home to fulfill his dream of becoming a musician, setting into motion a series of completely unexpected events.",0.999334752559662,0.0,0.008125229738652706,0.08422653377056122,0.1623467057943344,0.0036051191855221987,0.034335047006607056,0.13867831230163574,0.5686830282211304
20165941,106046400,1.4,-13518700,-11.3,885628900.0,13505,-1832,-11.9,114860,175,220,2016-09-18,2016-09-07,로빈슨 크루소,Robinson Cruseo,89,2016,"['애니메이션', '어드벤처', '코미디']",벨기에,"['벤 스타센', '빈센트 케스텔루트']","['마티아스 슈바이그호퍼', '데이비드 하워드', '콜린 메츠거', '라일라 베르진', '조이 카멘']",(주)영화사 빅,89667,11.40386924,18.4793873,20.60180857,11.65147798,5.398162702,5.170483995,11,605979.4286,482029.0909,0.795454545,0,0,1,로빈슨 크루소,0,0.0,"On a tiny exotic island, Tuesday, an outgoing parrot lives with his quirky animal friends in paradise. However, Tuesday can't stop dreaming about discovering the world. After a violent storm, Tuesday and his friends wake up to find a strange creature on the beach: Robinson Crusoe. Tuesday immediately views Crusoe as his ticket off the island to explore new lands. Likewise, Crusoe soon realizes that the key to surviving on the island is through the help of Tuesday and the other animals. It isn't always easy at first, as the animals don't speak ""human."" Slowly but surely, they all start living together in harmony, until one day, when their comfortable life is overturned by two savage cats, who wish to take control of the island. A battle ensues between the cats and the group of friends but Crusoe and the animals soon discover the true power of friendship up against all odds (even savage cats).",0.9860709309577942,0.0,0.007945656776428223,0.25708943605422974,0.6086293458938599,0.023548509925603867,0.02164473570883274,0.03592541068792343,0.045216917991638184
20162404,69111000,5.9,-5230400,-7.0,3970458775.0,9360,-618,-6.2,498808,408,1179,2016-09-06,2016-08-25,고스트버스터즈,Ghostbusters,116,2016,"['액션', '코미디', 'SF']",미국,['폴 페이그'],"['멜리사 맥카시', '크리스 헴스워스', '크리스틴 위그', '케이트 맥키넌', '레슬리 존스']",유니버설픽쳐스인터내셔널 코리아(유),497814,13.1179838,18.05122448,22.10214749,13.11997854,7.073269717,6.013715156,12,169389.7059,58618.32061,0.34605598,0,1,1,고스트버스터즈,0,0.0,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",0.913342297077179,0.0,0.005865667015314102,0.13227638602256775,0.8379822373390198,0.0033186895307153463,0.005699020344763994,0.007124913856387138,0.007732944563031197
20150567,44338700,3.8,1278600,3.0,10039194720.0,5980,246,4.3,1139046,320,716,2016-09-06,2016-08-17,스타트렉 비욘드,Star Trek Beyond,122,2016,"['액션', 'SF']",미국,['저스틴 린'],"['크리스 파인', '사이먼 페그', '조 샐다나', '재커리 퀸토', '칼 어번']",롯데쇼핑㈜롯데엔터테인먼트,1131096,13.93869852,17.60736847,23.02976274,13.94570251,6.575075841,5.771441123,20,138558.4375,61925.55866,0.446927374,0,0,1,스타트렉 비욘드,0,0.0,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",0.9952360987663268,0.0,0.0045437584631145,0.1886090338230133,0.6731683015823364,0.017089858651161194,0.018354445695877075,0.004876412451267242,0.093358114361763
20154910,532463000,26.8,-53026900,-9.1,52150922597.0,71368,-6430,-8.3,6429712,749,3327,2016-08-30,2016-08-10,터널,Tunnel,126,2016,['드라마'],한국,['김성훈'],"['하정우', '배두나', '오달수', '김종수', '조현철']",(주)쇼박스,6408858,15.67319181,20.09302397,24.67740771,15.67644046,8.110126802,6.620073207,20,710898.5314,160042.9817,0.225127743,0,1,0,터널,0,0.0,"A man is on his way home when the poorly constructed tunnel he is driving through collapses, leaving him trapped leaving himself for the unexpected whilst emergency services struggle to help.",-0.9972744584083556,0.0,0.05278952792286873,0.047629520297050476,0.7998932600021362,0.01918589323759079,0.04377719759941101,0.0013945961836725473,0.035330019891262054
20148460,22740400,0.8,-22900000,-50.2,1089792200.0,3013,-3092,-50.6,137930,177,389,2016-08-24,2016-08-17,서울역,Seoul Station,92,2016,['애니메이션'],한국,['연상호'],"['류승룡', '심은경', '이준', '오윤석', '서호철']",(주)넥스트엔터테인먼트월드(NEW),135915,11.81979233,16.93965368,20.80925287,11.83450884,5.966146739,5.18178355,7,128476.8362,58458.61183,0.455012853,1,0,0,서울역,0,0.0,"In this animated prequel to ""Train to Busan,"" a group of survivors deals with a zombie pandemic that unleashes itself in downtown Seoul.",0.9735890626907348,0.0,0.012457087635993958,0.8393348455429077,0.057827178388834,0.05578359588980675,0.013753247447311878,0.00924844853579998,0.011595536023378372
20150979,485708500,17.0,-21976700,-4.3,39559974789.0,67270,-2780,-4.0,4970008,672,2728,2016-08-23,2016-08-03,덕혜옹주,The Last Princess,126,2016,"['사극', '드라마']",한국,['허진호'],"['손예진', '박해일', '윤제문', '라미란', '정상훈']",롯데쇼핑㈜롯데엔터테인먼트,4955065,15.41592105,20.00111921,24.40108371,15.41893221,7.911690521,6.51174533,20,722780.506,178045.6378,0.246334311,0,1,0,덕혜옹주,0,0.0,"Under the oppressive Japanese colonial rule, Deok-hye, the last Princess of the declining Joseon Dynasty, is forced to move to Japan. She spends her days missing home, while struggling to maintain dignity as a princess. After a series of failed tries, Deok-hye makes her final attempt to return home with help of her childhood sweetheart, Jang-han.",0.5581434965133667,0.0,0.9588887095451355,0.017605653032660484,0.00541382422670722,0.009662393480539322,0.004956740885972977,0.0019199110101908445,0.0015527643263339996
20165281,75180000,0.8,7936900,11.8,795867000.0,8953,874,10.8,100675,104,142,2016-08-21,2016-08-10,마이 리틀 자이언트,The BFG,117,2015,"['어드벤처', '가족', '판타지']",미국,['스티븐 스필버그'],"['마크 라이런스', '레베카 홀', '빌 헤이더', '제메인 클레멘트', '매트 프류어']",월트디즈니컴퍼니코리아(주),46008,10.73659231,18.13539581,20.49494265,11.51966272,4.96284463,4.65396035,11,722884.6154,529436.6197,0.732394366,1,0,1,마이 리틀 자이언트,0,0.0,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",0.9943775534629822,0.0,0.00869389995932579,0.6632714867591858,0.0029864967800676823,0.04223937168717384,0.015944551676511765,0.2577347755432129,0.009129337966442108
20159058,297790200,6.1,32888800,12.4,17025325033.0,41675,4869,13.2,2111217,429,800,2016-07-26,2016-07-06,도리를 찾아서,Finding Dory,102,2016,"['애니메이션', '어드벤처', '코미디']",미국,['앤드류 스탠튼'],"['엘렌 드제너스', '알버트 브룩스', '다이안 키튼']",월트디즈니컴퍼니코리아(주),2108563,14.56151771,19.51189977,23.55796778,14.56277559,6.685860947,6.063785209,20,694149.6503,372237.75,0.53625,0,0,1,도리를 찾아서,0,0.0,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,0.9840885400772096,0.0,0.02684284746646881,0.8946502804756165,0.010714243166148663,0.005002067424356937,0.006230111233890057,0.0070491330698132515,0.049511268734931946
20140704,132382200,7.1,-8526300,-6.1,1873190039.0,17817,-1013,-5.4,230353,438,1922,2016-06-28,2016-06-23,비밀은 없다,The Truth Beneath,102,2015,['스릴러'],한국,['이경미'],"['손예진', '김주혁', '신지훈', '김소희', '최유화']",(주)씨제이이엔엠,227286,12.33396882,18.70120376,21.35090872,12.34737254,7.561641746,6.084499413,5,302242.4658,68877.3153,0.227887617,0,0,1,비밀은 없다,0,0.0,"For 15 days, a politician and his wife navigate a scandal after their daughter goes missing on the eve of the national elections.",-0.9784073233604432,0.0,0.051415376365184784,0.03856798633933067,0.012606140226125717,0.8180696368217468,0.07670728862285614,0.0017078382661566138,0.0009257759666070342
20144444,411013700,17.0,14484300,3.7,31456204712.0,54708,2228,4.2,3818607,608,2151,2016-06-21,2016-06-01,아가씨,The Handmaiden,144,2016,"['스릴러', '드라마']",한국,['박찬욱'],"['김민희', '김태리', '하정우', '조진웅', '김해숙']",(주)씨제이이엔엠,3807839,15.15257266,19.83413711,24.17186209,15.15539652,7.674152921,6.411818268,20,676009.375,191080.2882,0.282659228,0,1,1,아가씨,0,0.0,"1930s Korea, in the period of Japanese occupation, a new girl, Sookee, is hired as a handmaiden to a Japanese heiress, Hideko, who lives a secluded life on a large countryside estate with her domineering Uncle Kouzuki. But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until Sookee and Hideko discover some unexpected emotions.",0.9880460500717164,0.0,0.02282487042248249,0.3067677617073059,0.13637718558311462,0.33513814210891724,0.18153730034828186,0.00833017285913229,0.009024521335959435
20163164,19858100,0.8,1994100,11.2,457404800.0,2547,265,11.6,53990,89,165,2016-06-21,2016-06-09,본 투 비 블루,Born to Be Blue,97,2015,['드라마'],캐나다|영국|미국,['로버트 뷔드로'],"['에단 호크', '카르멘 에조고']",그린나래미디어(주),29066,10.27735879,16.80412259,19.94107934,10.89657264,5.111987788,4.49980967,12,223124.7191,120352.1212,0.539393939,0,0,0,본 투 비 블루,0,0.0,Jazz legend Chet Baker finds love and redemption when he stars in a movie about his own troubled life to mount a comeback.,0.9997519850730896,0.0,0.8074243664741516,0.0792979970574379,0.008977389894425869,0.01414651982486248,0.002219544490799308,0.08156046271324158,0.0063737560994923115
20162925,19318900,0.9,-3772800,-16.3,442916200.0,2599,-503,-16.2,55912,171,284,2016-06-08,2016-06-01,더 보이,The Boy,97,2015,"['공포(호러)', '스릴러']",미국,['윌리엄 브렌트 벨'],"['로렌 코핸', '루퍼트 에반스']",(주)리틀빅픽쳐스,43431,10.67895178,16.7765945,19.90889115,10.93155219,5.65248918,5.147494477,7,112976.0234,68024.29577,0.602112676,0,0,1,더 보이,0,0.0,"A young American woman takes a job as a nanny in a remote English village, soon discovering that the family's eight-year-old son is a life-sized doll that comes with a list of strict rules.",-0.9220238327980042,0.0,0.006899104919284582,0.05831345170736313,0.012520448304712772,0.7894240617752075,0.03931446000933647,0.07732699066400528,0.0162014402449131
20140194,340095800,9.4,-169889400,-33.3,47626158121.0,45073,-23137,-33.9,5878158,570,2007,2016-06-01,2016-05-12,곡성,THE WAILING,156,2016,"['미스터리', '스릴러', '드라마']",한국|미국,['나홍진'],"['곽도원', '황정민', '쿠니무라 준', '천우희', '김환희']",이십세기폭스코리아(주),5701644,15.55626529,19.6447379,24.58664799,15.58675418,7.604894481,6.34738921,20,596659.2982,169454.8082,0.284005979,0,1,1,곡성,0,0.0,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,-0.9774246215820312,0.0,0.017817026004195213,0.04509769380092621,0.5205341577529907,0.3496450185775757,0.008084198459982872,0.005776689853519201,0.0530451200902462
20159364,268490400,11.4,-89817200,-25.1,69800592167.0,33698,-13167,-28.1,8322711,718,2761,2016-05-17,2016-04-27,캡틴 아메리카: 시빌 워,Captain America: Civil War,147,2015,"['액션', 'SF', '스릴러']",미국,"['조 루소', '안소니 루소']","['크리스 에반스', '로버트 다우니 주니어', '스칼렛 요한슨', '세바스찬 스탠', '안소니 마키']",월트디즈니컴퍼니코리아 유한책임회사|월트디즈니컴퍼니코리아(주),8321447,15.93434684,19.40832572,24.96890833,15.93449872,7.923710334,6.577861358,20,373942.0613,97243.89714,0.260050706,0,0,1,캡틴 아메리카: 시빌 워,0,0.0,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",-0.5463910102844238,0.0,0.009959643706679344,0.47851115465164185,0.031227389350533485,0.07755463570356369,0.3743514120578766,0.005705011077225208,0.02269076369702816
20142621,118539600,4.7,26261900,28.5,9373409395.0,15802,3621,29.7,1158210,432,1210,2016-05-03,2016-04-13,시간이탈자,Time Renegades,107,2015,['스릴러'],한국,['곽재용'],"['임수정', '조정석', '이진욱', '정진영', '이기우']",(주)씨제이이엔엠,1145945,13.95174105,18.59075765,22.96114273,13.96238713,7.099201744,6.070737728,20,274397.2222,97966.61157,0.357024793,0,0,1,시간이탈자,0,0.0,A high-school teacher in 1983 and a detective in 2015 join forces through their dreams to change the perilous fate of the woman they both love—30 years apart.,0.9981178045272828,0.0,0.04309679940342903,0.05129789933562279,0.8688206076622009,0.010794342495501041,0.004923698026686907,0.019021525979042053,0.0020450723823159933
20161594,15597400,2.0,-53859400,-77.5,280153400.0,1994,-6033,-75.2,34629,112,307,2016-04-04,2016-03-30,마음이 외치고 싶어해,The Anthem of the Heart,119,2015,['애니메이션'],일본,['나가이 타츠유키'],['미나세 이노리'],주식회사 온 피크|스튜디오 프로그레시브 인큐베이터,26454,10.18320046,16.56261486,19.45084787,10.45247564,5.730099783,4.727387819,5,139262.5,50805.86319,0.364820847,0,0,0,마음이 외치고 싶어해,0,0.0,"A young girl had her voice magically taken away so that she would never hurt people with it, but her outlook changes when she encounters music and friendship. Will Naruse be able to convey the anthem of her heart?",0.9976848363876344,0.0,0.0232341680675745,0.8337714672088623,0.010827061720192432,0.06438518315553665,0.026663055643439293,0.002612955868244171,0.0385061576962471
20145396,27147300,2.4,-1841100,-6.4,5192789836.0,3605,-232,-6.0,629710,254,476,2016-03-29,2016-03-10,널 기다리며,Missing You,108,2015,['스릴러'],한국,['모홍진'],"['심은경', '윤제문', '김성오', '오태경', '정해균']",(주)넥스트엔터테인먼트월드(NEW),626048,13.34718392,17.11678819,22.37053693,13.35301626,6.167516491,5.541263545,19,106879.1339,57032.14286,0.533613445,0,0,1,널 기다리며,0,0.0,"A girl who lost her father to a serial killer, a detective and a killer are intertwined in a chaotic relationship and are met with an unprecedented series of events.",0.9970449805259703,0.0,0.46496254205703735,0.16717815399169922,0.23267848789691925,0.03353428840637207,0.05025816336274147,0.014635412022471428,0.03675302118062973
20155501,207110300,12.9,8590500,4.3,14815047568.0,26264,1207,4.8,1947408,463,1408,2016-03-08,2016-02-17,주토피아,Zootopia,108,2015,"['애니메이션', '액션', '어드벤처']",미국,"['리치 무어', '바이론 하워드']","['지니퍼 굿윈', '제이슨 베이트먼', '샤키라']",월트디즈니컴퍼니코리아(주),1936948,14.47662461,19.14876206,23.41890923,14.48201033,7.250635512,6.139884552,20,447322.4622,147095.3835,0.328835227,0,0,1,주토피아,0,0.0,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",0.997895359992981,0.0,0.00600635539740324,0.5491898059844971,0.004362131934612989,0.013660653494298458,0.02592889778316021,0.39175593852996826,0.009096265770494938
