title,release_date,imdb_id,tmdb_id,overview,origin_country,directors,cast_top5,genres,production_companies,production_countries
강철의 연금술사,2017-12-01,tt5607028,426285,"강철의 연금술사 에드, 잃어버린 동생의 몸을 되찾기 위해 물불을 가리지 않는다. 두 형제를 지켜보는 군과 괴물 같은 존재들의 훼방에도 동생의 예전 모습을 찾을 수 있을까.",JP,曽利文彦,"야마다 료스케, 水石亜飛夢, 혼다 츠바사, 후지오카 딘, 蓮佛美沙子","판타지, 액션, SF, 모험","Square Enix, Warner Bros. Japan, dentsu, OXYBOT, PARCO",JP
8년을 뛰어넘은 신부,2017-12-16,tt6313348,456063,"결혼을 약속한 히사시와 마이. 하지만 마이에게 갑자기 병이 생기고 혼수상태가 되고 만다. 히사시는 마이의 부모님에게 다른 여자를 만나라는 충고를 듣지만, 그녀의 곁에서 떠나지 않고 회복하는 것을 기다린다. 그 후, 눈을 뜬 마이는 기억상실증에 걸려 히사시가 누구인지 모르는 상태가 되어버린다. 충격을 받은 히사시는 좌절하지 않고 매일같이 그녀를 찾아가는데....",JP,瀬々敬久,"사토 타케루, 츠치야 타오, 薬師丸ひろ子, 杉本哲太, 키타무라 카즈키","드라마, 로맨스",Shochiku,JP
미성년이지만 어린애는 아냐,2017-12-23,tt7027850,530284,"안하무인 아가씨 ‘카린’의 16살 생일날, 아빠는 결혼을 일방적으로 밀어붙인다.  싫다고 떼를 쓰던 카린 앞에 나타난 결혼 상대는 바로 첫사랑 ‘츠루기’ 선배.  카린은 운명적인 사랑을 꿈꾸며 결혼했지만,  사실 츠루기는 카린 집안의 경제력을 얻기 위해 결혼한 것.  결혼했음에도 여전히 진행중인 ‘카린’의 짝사랑!  짝사랑을 뛰어넘어 선배의 마음을 얻을 수 있을 것인가!",JP,英勉,"中島健人, 平祐奈, 치넨 유리, 야마모토 마이카, 村上信五","로맨스, 드라마, 코미디",,JP
중2병이라도 사랑이 하고 싶어! 테이크 온 미,2018-01-06,tt6915208,460399,"‘유타’와 ‘릿카’의 공동생활이 계속되던 어느 날. 릿카의 언니 ‘토카’는 대학 진학이 위태로운 릿카를 데리고 이탈리아로 이주하겠다고 선언한다. 이대로라면 두 사람은 헤어지고 만다. 둘을 걱정한 친구들은 사랑의 도피를 제안하는데… ‘중2병이라도 사랑이 하고 싶어!’ 이제 막 펼쳐지는 그들의 사랑과 미래, 그 최종장!",JP,石原立也,"후쿠야마 준, 우치다 마아야, 아카사키 치나츠, 아사쿠라 아즈미, 우에사카 스미레","애니메이션, 코미디, 판타지","Kyoto Animation, Lantis",JP
이별의 아침에 약속의 꽃을 장식하자,2018-02-24,tt7339826,476292,10대 중반에 외모의 성장이 멈추고 수백년을 사는 장수 민족 이올프는 인간이 사는 마을에서 멀리 떨어져 조용히 살고 있었다.  하지만 그들의 온화한 일상은 장수의 피를 요구하는 메자테 군에 의해 파괴된다. 모든 것을 잃고 외톨이가 된 이올프의 소녀 마키아는 숲을 방황하던 중 부모를 잃은 아기를 운명적으로 만나 그를 키워 나가기로 결심한다.,JP,오카다 마리,"이와미 마나카, 이리노 미유, 櫻井優輝, 카야노 아이, 카지 유우키","애니메이션, 판타지, 드라마, 모험","P.A.WORKS, Bandai Visual, Hakuhodo DY Music & Pictures, Lantis, Cygames, Rakuonsha",JP
극장판 도라에몽: 진구의 보물섬,2018-03-03,tt8098546,495925,"태평양 한복판에 새로운 섬이 솟아나다니. 보물이 묻혀 있는 전설 속의 섬이 틀림없어. 도라에몽, 아니 캡틴 도라와 친구들, 모두 노진구올라호에 어서 승선하라고. 이제 우리는 보물섬을 찾아 전속력으로 나아갈 거니까.",JP,今井一暁,"水田わさび, 大原めぐみ, 카카즈 유미, 키무라 스바루, 세키 토모카즈","애니메이션, 모험, 판타지, SF, 코미디, 가족","Shin-Ei Animation, Fujiko Productions, Shogakukan, TV Asahi, ADK, Shogakukan-Shueisha Productions",JP
문호 스트레이독스: 데드 애플,2018-03-03,tt8391976,483455,"요코하마 뒷사회에 피바람이 몰아친 용두항쟁으로부터 6년 후. 정체불명의 ‘안개’ 속에서 이능력자가 자신의 힘으로 목숨을 끊는 사건이 세계 각국에서 발생해 500명이 넘는 사망자를 만들고 있었다. 내무성 이능특무과는 이것을 ‘이능력자 연쇄 자살 사건’이라 명명하고 무장 탐정사에 이 사건에 관여된 것으로 의심되는 이능력자 시부사와 타츠히코를 체포해 달라 의뢰한다. 그런데 그 시각 다자이가 종적을 감추고, 게다가 사건의 배후에는 마인 표도르의 그림자가 어른거린다. 이능력자들을 연이어 습격하는 전례 없는 강적. 도시가 커다란 악몽에 집어 삼켜지려 하는 중, 아츠시는 쿄카와 함께 시부사와의 성으로 달린다.  하지만 그 곳에 나타난 아쿠타가와에게서 상상하지도 못한 진실을 듣는데…",JP,이가라시 타쿠야,"오노 켄쇼, 미야노 마모루, 타니야마 키쇼, 우에무라 유토, 이시다 아키라","애니메이션, 액션, 코미디, 미스터리, 범죄, 판타지","BONES, Lantis, KADOKAWA, Bandai Namco Arts, THE KLOCKWORX, KADOKAWA Media House, Bandai Namco Live Creative, movic, Sony Music Communications, Glovision, WOWOW",JP
노루귀꽃,2018-04-07,tt7155170,498934,"도쿄에서 시골로 전학을 간 노자키는 심한 따돌림을 당한다. 노자키의 유일한 친구는 또 다른 전학생 아이바뿐. 어느 날, 노자키는 아이바와 눈 덮인 마을의 사진을 찍고 귀가하던 길에 자신의 집이 불타고 있는 것을 발견한다. 집안에 있던 부모님은 돌아가시고 하나뿐인 여동생은 전신화상을 입어 목숨까지 위험한 상황이다. 노자키는 집에 불을 지른 사람들이 자신을 따돌린 친구들인 것을 알아채고, 그들에게 같은 고통을 돌려주기 위해 충격적인 복수를 계획하는데...",JP,内藤瑛亮,"야마다 안나, 清水尋也, 大谷凜香, Rena Ohtsuka, 나카타 세이나","공포, 스릴러, 드라마","Nikkatsu Corporation, Nippan Group Holdings, VAP, L'espace Vision, L'ESPACE FILM",JP
명탐정 코난: 제로의 집행인,2018-04-13,tt7880466,493006,"국제 정상회담 개최지 ‘엣지 오브 오션’에서 발생한 대규모 폭발 사건! 사건 현장에서 발견된 지문으로 유력한 용의자가 된 모리 코고로는 긴급 체포된다! 하지만, 이후에도 도심 곳곳에서는 원인을 알 수 없는 폭발 사건이 이어지고, 극도로 은밀히 움직이는 아무로 토오루의 기묘한 행동에 코난은 의문을 품기 시작하는데…",JP,立川譲,"타카야마 미나미, 야마구치 캇페이, 야마자키 와카나, 코야마 리키야, 후루야 토오루","애니메이션, 범죄, 미스터리, 액션","TMS Entertainment, Yomiuri Telecasting Corporation, Shogakukan-Shueisha Productions, Nippon Television Network Corporation, TOHO",JP
이누야시키: 히어로 VS 빌런,2018-04-20,tt6340500,447743,"“나는 아무런 쓸모가 없는 인간인 걸까”  회사와 가정에서 소외된 중년남 ‘이누야시키 이치로’  “행복은 꼭 나를 피해 가는 것 같아”  불행한 일만 연속되는 고교생 ‘시시가미 히로’  두 사람은 돌연 추락 사고에 휘말려  전신이 무장된 기계 몸으로 다시 태어난다. 손가락 하나로 사람들의 목숨을 좌우하는 같은 무기, 같은 기능, 같은 파괴력을 지녔지만 충돌하는 세계관으로 격투를 벌이기 시작하는데…",JP,佐藤信介,"木梨憲武, 사토 타케루, 혼고 카나타, 니카이도 후미, 三吉彩花","액션, 모험, SF, 판타지","Fuji Television Network, Cine Bazar, Kodansha, TOHO",JP
리즈와 파랑새,2018-04-21,tt7089878,482150,"“너에겐 날개가 있고, 끝없이 펼쳐진 하늘도 있어”  늘 혼자였던 ‘리즈’ 앞에 어떤 소녀가 나타났어.  두 사람은 둘도 없는 친구가 되지만, 결국 헤어졌지.  왜냐면 그 소녀는 사실 ‘파랑새’였거든.  “이 동화, 꼭 우리 얘기 같지 않니?”  외톨이 ‘미조레’에게 다가와 친구가 되어준 ‘노조미’,  평생 단짝일 줄 알았던 둘은 어느새 고3 마지막 콩쿠르 합주곡 [리즈와 파랑새]를 준비한다.  머지않은 졸업이 두렵기만 한 미조레에게  노조미는 ‘동화는 언제나 해피엔딩!’이라며 더 활짝 웃어 보이는데…  이들의 마지막 연주는 아름답게 울려 퍼질 수 있을까?",JP,야마다 나오코,"타네자키 아츠미, 토야마 나오, 아사이 아야카, 쿠로사와 토모요, 안자이 치카","애니메이션, 드라마, 음악","Kyoto Animation, Pony Canyon, Bandai Namco Arts, Rakuonsha",JP
옆자리 괴물군,2018-04-27,tt6893370,507612,"말썽을 일으켜 학교에 나오지 않는 하루에게 과제물을 전해주러 간 시즈쿠. 그런 시즈쿠를, 하루는 유일한 친구로 인정한다. 오로지 공부에만 전념하여 성공하겠다는 일념의 시즈쿠는 하루를 알게 되면서 변화한다. 괴물이 아니라 독특한 개성을 가진 다양한 사람의 다양한 세계를 알게 된다.",JP,츠키카와 쇼,"스다 마사키, 츠치야 타오, 古川雄輝, 야마다 유키, 이케다 엘라이자","로맨스, 코미디, 드라마",Toho Pictures,JP
고질라: 결전기동증식도시,2018-05-18,tt8015080,492719,"""2만 년 후의 지구""에 돌아와 필사적인 전투로 고질라를 쓰러트리는 것에 성공하는 인류. 그러나 기쁨도 잠시, 지구 깊은 곳에서 고질라 어스가 나타나고, 인류는 뿔뿔이 흩어져 버린다. 인류 생존의 희망과도 같은 ""후츠아""와 만난 인류는 21세기에 그들이 후지산에서 「대 고질라 결전병기」의 개발을 하고 기동 직전에 파괴된 ""메카고질라""의 개발 계획이 지금까지 남아있다는 것을 안다.",JP,"瀬下寛之, 静野孔文","미야노 마모루, 카지 유우키, 스기타 토모카즈, 사쿠라이 타카히로, 스와베 준이치","애니메이션, SF","Polygon Pictures, TOHO animation STUDIO",JP
사랑은 비가 갠 뒤처럼,2018-05-25,tt7637350,520576,"육상부 에이스였지만 예상치 못한 부상으로 달리는 꿈을 잃은 ‘아키라’는 재활훈련 대신 패밀리 레스토랑 아르바이트를 시작하고, 매일매일을 따분하고 또 성실하게 사는 점장 ‘콘도’의 상냥함에 반한다. 반짝반짝 빛나는 시절의 아키라를 보며 콘도도 어느새 잊고 지냈던 자신의 꿈을 마주 보게 되는데...",JP,永井聡,"고마츠 나나, 오오이즈미 요, 세이노 나나, 이소무라 하야토, 葉山奨之","로맨스, 드라마","Toho Pictures, AOI Pro., jeki, GYAO, Hakuhodo DY Music & Pictures, Hakuhodo DY Media Partners, KDDI, Shogakukan, Stardust Pictures, Nippan Group Holdings, Hakuhodo, TOHO",JP
어느 가족,2018-06-02,tt8075192,505192,할머니의 연금과 물건을 훔쳐 생활하며 가난하지만 웃음이 끊이지 않는 어느 가족. 우연히 길 위에서 떨고 있는 한 소녀를 발견하고 집으로 데려와 가족처럼 함께 살게 된다. 그런데 뜻밖의 사건으로 가족이 뿔뿔이 흩어지게 되고 각자 품고 있던 비밀과 간절한 바람이 드러나게 되는데…,JP,고레에다 히로카즈,"릴리 프랭키, 안도 사쿠라, 마츠오카 마유, 城桧吏, 佐々木みゆ","드라마, 범죄, 스릴러","Fuji Television Network, AOI Pro., BUN-BUKU, GAGA Corporation",JP
미래의 미라이,2018-06-16,tt6900448,475215,"엄마와 아빠, 그리고 사랑스러운 강아지 ‘윳코’, 너무너무 좋아하는 기차 장난감들이 있는 나만을 위한 놀이방과 작은 정원. 세상 행복한 삶을 살고 있던 네 살 ‘쿤’에게, 첫 눈이 오던 날 동생 ‘미라이’가 찾아온다! 여동생과의 첫 만남, 신비로운 순간도 잠시… 부모님의 관심은 온통 ‘미라이’에게 향하고, ‘쿤’은 인생 최초 위기감(!)과 설움을 느끼게 된다. 그러던 어느 날 ‘쿤’에게 미래에서 온 소녀 ‘미라이’가 찾아오게 되는데! ‘쿤’의 작은 정원에서 아주 특별한 여행이 시작된다!",JP,호소다 마모루,"카미시라이시 모카, 쿠로키 하루, 호시노 겐, 아소 쿠미코, 吉原光夫","애니메이션, 가족, 판타지, 모험, 드라마","Studio Chizu, D.N. Dream Partners, NTT Docomo, Nippon Television Network Corporation, KADOKAWA",JP
극장판 포켓몬스터: 모두의 이야기,2018-07-13,tt8108230,494407,"바람 축제에 온 지우와 피카츄. 이브이를 찾는 리사와 새로 만난 친구들과 함께 하던 중, 갑자기 모든 바람이 사라지고 정체를 알 수 없는 검은 연기가 마을을 뒤덮는다. 사람과 포켓몬 모두가 위험해질 위기가 찾아오자, 바람을 되찾기 위해 지우와 피카츄, 리사와 이브이, 라르고, 카가치, 히스이, 토리토의 모두가 함께하는 기적 같은 이야기가 시작된다.",JP,矢嶋哲生,"마츠모토 리카, 오오타니 이쿠에, 하야시바라 메구미, 미키 신이치로, 이누야마 이누코","애니메이션, 가족, 모험, 판타지","OLM, Pikachu Project, TV Tokyo, The Pokémon Company, WIT STUDIO, Shogakukan, TakaraTomy, jeki, TOHO, Shogakukan-Shueisha Productions",JP
블리치,2018-07-20,tt5979872,420426,사신의 힘을 얻은 고등학생이 인간의 영혼을 잡아먹고 성장하는 괴물을 물리치고 평범한 고등학생으로 돌아온다는 내용의 판타지 영화,JP,佐藤信介,"후쿠시 소타, 스기사키 하나, 요시자와 료, 真野恵里菜, 小柳友","액션, 판타지, 모험","Cine Bazar, Warner Bros. Japan",JP
나의 히어로 아카데미아 더 무비: 두 명의 히어로,2018-08-03,tt7745068,505262,"모두가 ‘개성’이라는 초능력을 가진 세계, 여기에 ‘무개성’의 소년이 있었다! 하지만 소년은 ‘개성’ 대신 히어로가 될 조건을 가지고 있었는데… NO.1 히어로 ‘올마이트’의 뒤를 잇는 새로운 영웅 탄생! 개성이 없어도, 넌 세상을 빛낼 히어로가 될 수 있다! 5월 모두 다같이 입학~!",JP,長崎健司,"야마시타 다이키, 미야케 켄타, 志田未来, 나마세 카츠히사, 오카모토 노부히코","애니메이션, 액션, 모험, 판타지","BONES, Yomiuri Telecasting Corporation, Shueisha, Nippon Television Network Corporation, dentsu, Sony Music Entertainment, movic, TOHO",JP
은혼2: 규칙은 깨라고 있는 것,2018-08-04,tt7639528,519176,"10년 치 집세를 모으기 위해 아르바이트를 시작하게 된 해결사 3인방! [소심 오타쿠 칩]을 강제 이식받고 공격력을 완전히 잃어버린 신센구미 부장 ‘히지카타’를 만나게 된다. 위기에 빠진 신센구미, 그렇다면 무슨 일이든 해결해드리는 해결사 3인방이 출동한다! 2018년 12월, 설마 했던 역대급 실사화 파트 2가 시작된다, 해-",JP,후쿠다 유이치,"오구리 슌, 스다 마사키, 하시모토 칸나, 나가사와 마사미, 오카다 마사키","코미디, 액션, SF, 판타지",Warner Bros. Japan,JP
펭귄 하이웨이,2018-08-17,tt8076344,508422,"조금 이상하지만 평생 잊지 못할 그 여름이 시작된다. 초등학교 4학년인 아오야마는 매일같이 세상을 공부하고 알게 된 것을 노트에 기록하는 남자아이. 영리한 데다 매일 노력을 아끼지 않고 공부하기 때문에 “아마 나중에 위대한 사람이 될 거야”라고 자신도 생각한다. 그런 아오야마에게 다른 무엇보다 흥미로운 것은, 아오야마가 다니는 치과의 ‘누나’. 상냥하고 가슴이 크며 자유분방하지만 어딘가 신비로운 구석이 있는 사람. 아오야마는 날마다 누나에 대한 연구도 부지런하게 하고 있다. 여름 방학을 한 달 앞둔 어느 날, 아오야마가 사는 교외의 마을에 펭귄이 나타난다. 놀란 마을 사람들이 소란스러운 사이에, 바다도 없는 주택가에 갑자기 나타났다가 사라진 펭귄들은 대체 어디에서 와서 어디로 간 걸까 …? 펭귄의 수수께끼를 풀기 위해 [펭귄 하이웨이] 연구를 시작한 아오야마는, 누나가 던진 콜라 캔이 펭귄으로 변신하는 것을 목격한다. 당황한 아오야마에게 누나는 웃으며 말했다.  “이 수수께끼도 풀어 보렴. 어때, 할 수 있겠어?”  한편, 아오야마와 그의 연구 친구인 우치다에게 같은 반 친구 하마모토가 숲속 초원에 떠 있는 투명하고 커다란 둥근 물체의 존재에 대해 알려준다. 골목대장 스즈키 일행이 훼방 놓아도, 펭귄과 그 둥근 물체인 “바다”의 연구를 이어가는 아오야마와 친구들. 마침내 아오야마는 “바다”와 펭귄, 그리고 누나에게는 어떠한 연결고리가 있지 않을까 하고 생각한다. 그러던 어느 날, 누나의 몸 상태에 이상한 변화가 일어나고, 동시에 이상한 현상이 마을을 덮친다. 마을에 대피 지시가 내려지고, 아오야마는 어느 을 가지고 뛰기 시작한다! 과연 누나와 펭귄, 그리고 “바다”의 수수께끼는 풀릴 것인가?",JP,이시다 히로야스,"北香那, 쿠기미야 리에, 아오이 유우, 福井美樹, 쿠노 미사키","애니메이션, 모험, 코미디, 판타지","Studio Colorido, KADOKAWA, TOHO, dentsu, Sony Music Entertainment, Fuji Television Network",JP
극장판 일곱 개의 대죄: 천공의 포로,2018-08-18,tt9089294,507569,"요정족과 여신족, 그리고 마신족 등이 존재하는 세계. 리오네스 국왕 탄신일을 맞아 최상의 음식 재료인 천공어를 찾던 [일곱 개의 대죄] 단장 ‘멜리오다스’와 말하는 돼지 ‘호크’는 우연히 발견한 신비한 샘을 통해 ‘천익인’들이 살고 있는 천상의 세계 ‘천공궁’으로 가게 된다. 3천 년간 봉인되어 있던 흉악한 마수가 깨어나지 못하도록 의식을 준비하던 ‘천익인’들은 ‘멜리오다스’를 법도를 어긴 천익인 소년 ‘소라다’로 오해하고 감옥에 가두어 버린다. 그리고 지상에 내려온 ‘소라다’는 [일곱 개의 대죄] 단원들을 만나게 되고, 자신과 닮은 ‘멜리오다스’와 서로 운명이 바뀐 것을 알게 된다. 결국 ‘소라다’와 함께 ‘천공궁’으로 향하는 [일곱 개의 대죄] 단원들. 때마침 ‘벨리온’이 이끄는 잔학무도한 마신족 집단 [흑의 6기사]가 봉인을 풀기 위해 천익인들의 목숨을 제물로 바치고자 습격을 시작하고, ‘천공궁’은 절체절명의 위기에 처하는데…",JP,"阿部記之, Yasuto Nishikata","카지 유우키, 아마미야 소라, 쿠노 미사키, 스즈키 타츠히사, 후쿠야마 준","액션, 모험, 판타지, 애니메이션",A-1 Pictures,JP
더 바운서,2018-08-22,tt7816392,525554,"클럽의 가드로 일하는 ‘루카스’는 소란을 제압하던 중, 예기치 못한 사고에 휘말린다. 무엇보다 소중한 딸을 잃을 위기에 놓인 그는 양육권을 대가로 범죄 조직에 가담하라는 제안을 받게 되는데…",JP,Julien Leclercq,"장클로드 반담, Sami Bouajila, Sveva Alviti, Kevin Janssens, Sam Louwyck","액션, 드라마, 스릴러","Labyrinthe Films, Atchafalaya Films, uMedia, 10.80 Films, Rodin Entertainment, Proximus, RTBF, Canal+, Ciné+, CStar, Telenet, SofiTVciné 6, Wallimage, C8 Films","BE, FR"
작은 영웅: 게와 달걀과 투명인간,2018-08-24,tt8223844,514710,아버지를 찾기 위해 모험을 떠나는 게 형제. 달걀 알레르기 때문에 과자 하나 맘 편히 못 먹는 소년. 이 세상에 있으나 보이지 않는 남자. 작지만 큰 영웅들이 찾아온다.,JP,"米林宏昌, 百瀬義行, 山下明彦","타나카 민, 사카구치 켄타로, 오다기리 조, 키무라 후미노, 스즈키 리오","애니메이션, 판타지, 모험, 드라마","TOHO, STUDIO PONOC, dentsu, Nippon Television Network Corporation",JP
원피스: 에피소드 오브 스카이피아,2018-08-25,tt11744496,545742,"알라바스타를 떠나자마자 하늘섬에 기록을 빼앗긴 밀짚모자 일당은 그 방법을 알기 위해 자야에 들른다.  그곳에서 황금향을 봤다고 주장했다가 사형당한 모험가 몽블랑 노랜드의 자손 몽블랑 크리켓의 도움으로 하늘섬 스카이피아에 도착한다.  하지만 그곳에서 불법 입국자로 낙인 찍히는 바람에 스카이피아의 지배자 에넬에게 쫓기게 되고, 에넬로부터 고향을 되찾으려는 샨디아 전사들이 이에 편승하면서 싸움이 복잡해진다.  그러던 중 스카이피아의 섬 '어퍼 야드'가 바로 황금향이라는 사실을 알아낸다.  황금을 손에 넣고, 크리켓에게 이곳의 정체를 알리기 위해 싸운 루피는 마침내 에넬을 쓰러트리고, 황금의 종을 울려 청해의 크리켓에게 알리는 데 성공한다.  모든 일을 마친 밀짚모자 일당은 대량의 황금을 손에 넣고 청해로 돌아간다.!!",JP,"宇田鋼之介, えんどうてつや","타나카 마유미, 나카이 카즈야, 오카무라 아케미, 야마구치 캇페이, 히라타 히로아키","TV 영화, 애니메이션, 액션, 모험, 코미디","Toei Animation, Fuji Television Network, Toei Company",JP
너의 췌장을 먹고 싶어,2018-09-01,tt7236034,504253,"어느 날, 우연히 주운 한 권의 「공병문고」를 통해 ‘나’는 학급 최고의 인기인 ‘사쿠라’의 비밀과 마주하게 된다. 비밀을 숨긴 채 살아가는 ‘사쿠라’와 그 비밀을 아는 유일한 클래스메이트 ‘나’",JP,牛嶋新一郎,"高杉真宙, Lynn, 후지이 유키요, 우치다 유우마, 후쿠시마 준","애니메이션, 드라마, 로맨스","ABC Animation, Aniplex, jeki, Futabasha, Studio VOLN, Tohan, The Asahi Shimbun",JP
아사코,2018-09-01,tt7112154,487850,"첫사랑 ‘바쿠’와 함께하는 모든 날이 특별했던 ‘아사코’. 설레지만 불안하고 뜨겁지만 자유로운 영혼이었던 바쿠는 어느 날, 다시 돌아온다는 짧은 말만 남긴 채 아사코를 떠나갔다. 우연일까? 운명일까? 첫사랑 바쿠와 똑같은 외모의 ‘료헤이’를 만나게 된 아사코. 겉모습만 같을 뿐 공통점 하나 없는 모습에 혼란스럽지만, 자상하고 따뜻한 료헤이의 사랑으로 아사코는 다시 설레는 사랑의 순간을 맞이한다. 그러던 어느 날, 떠나간 첫사랑 바쿠가 갑자기 나타나고 아사코는 흔들리기 시작한다.",JP,하마구치 류스케,"카라타 에리카, 히가시데 마사히로, 山下リオ, 이토 사이리, 세토 코지","드라마, 로맨스","C&I entertainment, Nagoya Broadcasting Network, Bitters End, Comme des Cinémas",JP
옷코는 초등학생 사장님!,2018-09-12,tt8328740,521296,"초등학생 ‘옷코’는 사고로 부모님을 잃고 할머니가 운영하는 ‘봄의 집’ 여관에서 새로운 생활을 시작한다. 그런데, ‘봄의 집’에 도착한 ‘옷코’의 눈 앞에 둥실둥실 하늘을 떠 다니는 유령들이 등장하는데… 사는 게 쉽.지.않.다! ‘봄의 집’ 에 새로운 주인이 나타났다는 소식에 들뜬 유령들과 학교 생활부터 여관 일까지 모든 것이 낯선 ‘옷코’. 하지만 한눈 팔 새도 없이 ‘봄의 집’에는 저마다의 사연을 지닌 손님들이 줄을 잇기 시작하는데… 올 봄, 옷코와 친구들의 특별한 손님 맞이가 시작된다!",JP,高坂希太郎,"小林星蘭, 미즈키 나나, 마츠다 사츠미, 遠藤璃菜, 코자쿠라 에츠코","애니메이션, 코미디, 판타지, 가족, 드라마, 모험","Madhouse, DLE, Wakaokami Project",JP
Re:제로부터 시작하는 이세계 생활 메모리 스노우,2018-10-06,tt8565186,532321,"저주의 원흉인 마수 울가름을 물리치고 아람마을의 아이들을 구해낸 스바루와 동료들. 겨우 되찾은 평화도 한 순간, 스바루는 누구에게도 알려져서는 안될 어떤 극비 미션에 도전했다. 그러나 변장을 했음에도 불구하고, 곧 페트라를 시작으로 마을의 아이들에게 정체를 들켜 버린 스바루. 시작 5초 만에 들켜 버린 미션은 바로 에밀리아와의 데이트 코스 답사인데...",JP,"渡邊政治, 小柳達也","코바야시 유스케, 타카하시 리에, 미나세 이노리, 우치야마 유미, 무라카와 리에","애니메이션, 모험, 판타지","White Fox, KADOKAWA",JP
킬링,2018-10-08,tt7117352,531753,"일본 에도 시대, 주인이 없는 사무라이 모쿠노신은 농부의 아들과 대련하며 검술을 연마한다. 평화로운 시기처럼 보이지만 미군의 배는 해안가에 정박 중이고, 파란 눈의 외국인 사령관은 무역 협상을 위해 에도막부를 찾는다. 농부의 딸 유는 모쿠노신이 동생과 검술을 연마하는 것이 내키지 않지만, 자신도 모르게 모쿠노신에게 마음이 끌린다. 유는 흠모하는 모쿠노신이 징집될까 노심초사한다. 하지만 로닌 사와무라가 무사가 될만한 인재를 찾아 그들의 마을을 찾아오고 뒤이어 무법자 패거리가 마을 언저리에 자리 잡으면서, 모쿠노신은 전쟁에 휘말리고 그들의 삶은 영원히 바뀐다.",JP,츠카모토 신야,"이케마츠 소스케, 아오이 유우, 中村達也, Ryusei Maeda, 츠카모토 신야","드라마, 액션",Kaijyu Theater,JP
일일시호일,2018-10-13,tt7575778,537552,스무살의 노리코는 아직 자신이 하고 싶은 것을 찾지 못했다. 우연히 시작하게 된 다도가 그녀의 일상에 스며들면서 취업의 문턱에서 좌절할 때에도 소중한 사람을 잃고 마음의 방황기를 거칠 때에도 따스한 찻물이 그녀의 매일매일을 채우기 시작한다.,JP,大森立嗣,"쿠로키 하루, 키키 키린, 타베 미카코, 鶴田真由, 츠루미 신고",드라마,"Yoake Pictures, Happinet, TV Tokyo, Tokyo Theatres Company, PARCO, The Asahi Shimbun, HARVEST FILM, Grand Marble",JP
고질라: 행성포식자,2018-11-09,tt8478602,536115,"""2만년 후의 지구“ 를 탈환하기 위해 주인공 하루오는 ""반대G결전병기""로 개발된 메카 고질라의 잔해에서 새롭게 무장 요새도시 ""메카 고질라 시티""를 건설하고, 사상최대의 고질라 ""고질라 어스""와 결전에 임한다. 그러나, 동료 간의 대립의 결과 고질라 어스를 쓰러트릴 유일한 방법을 잃어버린 인류. 그리고 고질라 어스를 쓰러트릴 자들이 사라진 지구에 황금빛 섬광을 입고 ""별을 먹는 자""""기도라""가 탄생한다.",JP,"瀬下寛之, 静野孔文","미야노 마모루, 사쿠라이 타카히로, 하나자와 카나, 스기타 토모카즈, 카지 유우키","애니메이션, SF, 액션, 모험",Polygon Pictures,JP
드래곤볼 슈퍼: 브로리,2018-12-14,tt7961060,503314,‘힘의 대회’ 후 평화를 되찾은 지구. 그리고 더욱 강해지기 위해 수행에 몰두하고 있는 오공과 베지터 앞에 나타난 것은 지금까지의 그 어떤 적보다 강한 사이어인 브로리! 엄청난 전투력으로 오공과 베지터를 무기력하게 만드는 브로리와 또 다시 지옥에서 돌아온 프리저까지 뒤얽혀 서로 다른 운명을 살아온 세 사이어인들은 처절한 전투를 시작하고 오공과 베지터는 최후의 선택으로 본인들의 한계를 뛰어넘는 퓨전을 시도하는데….,JP,長峯達也,"노자와 마사코, 히사카와 아야, 호리카와 료, 후루카와 토시오, 쿠사오 타케시","액션, SF, 애니메이션","Toei Company, Shueisha, Fuji Television Network, Toei Animation, Bandai, Bandai Namco Entertainment",JP
니세코이: 거짓 사랑,2018-12-21,tt8319778,520541,조직 간의 싸움을 막기 위해 두 조직 보스의 고등학생 아들과 딸이 거짓 연애를 하며 벌어지는 일들을 그린 코미디 영화,JP,河合勇人,"中島健人, 나카죠 아야미, 池間夏海, 島崎遥香, 岸優太","로맨스, 코미디",TOHO,JP
메이드 인 어비스: 여행의 새벽,2019-01-04,tt10068158,526426,"인류 최후의 비경이라 불리는, 빅홀 어비스에서  목숨을 건 위험과 맞바꾸어 하루의 양식이나 초상의 유물, 미지의 낭만을 찾는 탐굴가들의 이야기",JP,코지마 마사유키,"토미타 미유, 이세 마리야, 무라타 타이시, 타무라 무츠미, 누마쿠라 마나미","애니메이션, 모험, 미스터리, 판타지, 가족, SF",Kinema Citrus,JP
